,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.19051523506641388,0.7481924891471863,-8.019280244297988e-07,0.15414978563785553,0.6582952737808228,0.031076684594154358,0.161416694521904,0.5827974081039429,0.02463279291987419,0.15250317752361298,0.5299677848815918,0.005326743703335524,0.1379719376564026,0.48666268587112427,-0.017987551167607307,0.31887659430503845,0.5678674578666687,-0.001111583667807281,0.2943126857280731,0.47529420256614685,-0.03763173148036003,0.2600760757923126,0.4261194169521332,-0.06203091889619827,0.22236493229866028,0.39139342308044434,-0.07536600530147552,0.32212963700294495,0.5860523581504822,-0.03980536386370659,0.25150078535079956,0.47480177879333496,-0.07917540520429611,0.16721965372562408,0.4418492317199707,-0.09572070837020874,0.10486006736755371,0.43600714206695557,-0.10278812050819397,0.29707807302474976,0.6083878874778748,-0.07824540138244629,0.2290368378162384,0.5036388039588928,-0.11439792066812515,0.14887255430221558,0.4681473970413208,-0.12264689803123474,0.09259147942066193,0.45633065700531006,-0.1221579983830452,0.2510734796524048,0.6307815313339233,-0.11380665749311447,0.20863056182861328,0.543019711971283,-0.14344848692417145,0.15738080441951752,0.5023684501647949,-0.1500929594039917,0.11485220491886139,0.48226383328437805,-0.14919041097164154
1,0.17613881826400757,0.7617641687393188,-8.063887548814819e-07,0.14679686725139618,0.6657703518867493,0.03402428701519966,0.15905487537384033,0.5881633758544922,0.029278842732310295,0.16027195751667023,0.5315756797790527,0.011872739531099796,0.1540309637784958,0.4858102798461914,-0.008654354140162468,0.31794244050979614,0.5749733448028564,0.00205678166821599,0.2975124716758728,0.4765157103538513,-0.033749740570783615,0.25954097509384155,0.42661136388778687,-0.0590057298541069,0.22166450321674347,0.3903716504573822,-0.07309726625680923,0.3203745484352112,0.5924084186553955,-0.03550180420279503,0.24986806511878967,0.4762703776359558,-0.07219773530960083,0.16999214887619019,0.4413759112358093,-0.08990011364221573,0.11171487718820572,0.4316678047180176,-0.09967956691980362,0.29570478200912476,0.6122628450393677,-0.07236051559448242,0.2293359935283661,0.5050674080848694,-0.10389622300863266,0.14919468760490417,0.46576762199401855,-0.11181023716926575,0.09129509329795837,0.44847169518470764,-0.11374816298484802,0.25074732303619385,0.6311461925506592,-0.10617365688085556,0.21171340346336365,0.5440540313720703,-0.1314147263765335,0.16255342960357666,0.5054247975349426,-0.13745582103729248,0.12147346884012222,0.4829390347003937,-0.13777928054332733
2,0.1722787320613861,0.7704570889472961,-8.48414003939979e-07,0.14681753516197205,0.6718712449073792,0.035668645054101944,0.16060304641723633,0.5923594236373901,0.033556509763002396,0.16562259197235107,0.5345158576965332,0.018017616122961044,0.16220562160015106,0.48756447434425354,-0.0004357110883574933,0.31408756971359253,0.5752777457237244,0.010647648014128208,0.3004452884197235,0.47742959856987,-0.024718360975384712,0.26238206028938293,0.42714887857437134,-0.05136937275528908,0.22185637056827545,0.39050745964050293,-0.0660780817270279,0.3188018798828125,0.5919334292411804,-0.026329103857278824,0.24862229824066162,0.4769670367240906,-0.061377156525850296,0.16816461086273193,0.4414280652999878,-0.08101458847522736,0.10900529474020004,0.43134719133377075,-0.09274540096521378,0.2964932322502136,0.611709713935852,-0.06299518793821335,0.23092716932296753,0.5063839554786682,-0.09339848160743713,0.14968997240066528,0.4668242037296295,-0.10338083654642105,0.09007054567337036,0.4503334164619446,-0.10700810700654984,0.25435614585876465,0.6309335231781006,-0.09659898281097412,0.2139054834842682,0.5465946197509766,-0.119389109313488,0.1638808250427246,0.5083875060081482,-0.12538373470306396,0.12159541249275208,0.48688408732414246,-0.1260497272014618
3,0.16676479578018188,0.7692911624908447,-8.328449325745169e-07,0.14127910137176514,0.6662532687187195,0.03330894932150841,0.15324121713638306,0.5870386362075806,0.02901334874331951,0.15605852007865906,0.5275254845619202,0.01167057640850544,0.15249773859977722,0.4794809818267822,-0.007978101260960102,0.31710219383239746,0.5761106610298157,0.008637423627078533,0.30476880073547363,0.47646594047546387,-0.027637561783194542,0.2642834484577179,0.42780500650405884,-0.05484592914581299,0.2200295478105545,0.39292025566101074,-0.0693938210606575,0.3216632902622223,0.5920119881629944,-0.026649583131074905,0.2495736926794052,0.4725074768066406,-0.061091262847185135,0.1664506047964096,0.43917375802993774,-0.08105667680501938,0.10700773447751999,0.430127888917923,-0.09329637885093689,0.2992466688156128,0.6101660132408142,-0.0616556815803051,0.22996722161769867,0.5021739602088928,-0.09116990864276886,0.14648276567459106,0.46460235118865967,-0.10150041431188583,0.08648650348186493,0.44922128319740295,-0.10559089481830597,0.25544384121894836,0.6276766657829285,-0.09375903010368347,0.21078208088874817,0.5425844788551331,-0.11396708339452744,0.15838384628295898,0.5054217576980591,-0.119058758020401,0.1143406555056572,0.48543086647987366,-0.11947476118803024
4,0.1664060801267624,0.7720541954040527,-8.468575174447324e-07,0.13861623406410217,0.6676981449127197,0.032090768218040466,0.15084725618362427,0.5908985733985901,0.02704654261469841,0.15406541526317596,0.5347820520401001,0.008216744288802147,0.14988842606544495,0.4879295825958252,-0.01296803168952465,0.31564247608184814,0.5750983357429504,0.012006033211946487,0.3040608763694763,0.4777202010154724,-0.026212915778160095,0.2663532793521881,0.4301760792732239,-0.05642889440059662,0.22341595590114594,0.3964691758155823,-0.07305746525526047,0.32027244567871094,0.5912532210350037,-0.023649901151657104,0.24937036633491516,0.4761623740196228,-0.060958411544561386,0.16896870732307434,0.44158846139907837,-0.08459825068712234,0.10673272609710693,0.43210369348526,-0.09893690049648285,0.2981436550617218,0.6108745336532593,-0.05962371081113815,0.22958987951278687,0.5056202411651611,-0.09208264201879501,0.14821453392505646,0.469089150428772,-0.10420125722885132,0.08743426203727722,0.454775333404541,-0.10856377333402634,0.25596609711647034,0.6299192905426025,-0.09295888990163803,0.21318313479423523,0.546766459941864,-0.11678402125835419,0.16262823343276978,0.5075554251670837,-0.12403305619955063,0.11948209255933762,0.484508216381073,-0.12510673701763153
5,0.16722561419010162,0.7716476917266846,-8.715259127711761e-07,0.144264817237854,0.6700847148895264,0.0363595113158226,0.15692457556724548,0.5943470001220703,0.03245905786752701,0.16150972247123718,0.5382314324378967,0.014146354980766773,0.15923520922660828,0.49175959825515747,-0.0068140821531414986,0.31553831696510315,0.5751175284385681,0.013116036541759968,0.30566903948783875,0.47709664702415466,-0.023663684725761414,0.2667558491230011,0.43007248640060425,-0.052129268646240234,0.2233363837003708,0.397361695766449,-0.06752023100852966,0.32155781984329224,0.5905212163925171,-0.024132220074534416,0.24884788691997528,0.4753303825855255,-0.057501256465911865,0.1670481562614441,0.44047150015830994,-0.07798358052968979,0.1058913841843605,0.43024957180023193,-0.09147191047668457,0.30036088824272156,0.6097957491874695,-0.061304669827222824,0.2293696254491806,0.5043272972106934,-0.08990617841482162,0.1459522843360901,0.4671070873737335,-0.09997693449258804,0.08470825850963593,0.4515566825866699,-0.10472249239683151,0.2578815817832947,0.6288810968399048,-0.09550865739583969,0.21318787336349487,0.5452802777290344,-0.11626879125833511,0.16087257862091064,0.5080054998397827,-0.12147294729948044,0.1163436695933342,0.48707714676856995,-0.12214913219213486
6,0.16744908690452576,0.775626003742218,-8.803183391137281e-07,0.14235913753509521,0.67067551612854,0.038065679371356964,0.1552705466747284,0.5926002264022827,0.03505945950746536,0.1592589020729065,0.5351583957672119,0.016904976218938828,0.15582945942878723,0.48739784955978394,-0.003927651327103376,0.31539031863212585,0.5759336352348328,0.017967278137803078,0.3066423535346985,0.4788866937160492,-0.018220841884613037,0.26741620898246765,0.43148860335350037,-0.04719172418117523,0.22291287779808044,0.3985288143157959,-0.06311912089586258,0.3210996687412262,0.5916834473609924,-0.02056110091507435,0.24879422783851624,0.4766063690185547,-0.05426935851573944,0.16792631149291992,0.4421500861644745,-0.07576845586299896,0.10653196275234222,0.4332756996154785,-0.08960075676441193,0.29959675669670105,0.6112728118896484,-0.059147607535123825,0.2303495854139328,0.5057799816131592,-0.0874549150466919,0.14864285290241241,0.4687417447566986,-0.09760377556085587,0.08730477094650269,0.45432373881340027,-0.1021653562784195,0.25777703523635864,0.6305668354034424,-0.09487444162368774,0.21292540431022644,0.5475257635116577,-0.11571089923381805,0.16183823347091675,0.5080856680870056,-0.1216491237282753,0.11746718734502792,0.4852015972137451,-0.12270696461200714
7,0.16851142048835754,0.7755925059318542,-8.638294275442604e-07,0.14148226380348206,0.6701854467391968,0.03961700201034546,0.1546640843153,0.5937314033508301,0.036105040460824966,0.1577567607164383,0.5373048782348633,0.01672133058309555,0.15281569957733154,0.49008888006210327,-0.005442917346954346,0.3156476616859436,0.5750596523284912,0.018863080069422722,0.307814359664917,0.4776623547077179,-0.018050268292427063,0.2668030261993408,0.43022245168685913,-0.04660056531429291,0.22124983370304108,0.3990846276283264,-0.06168261915445328,0.32181331515312195,0.5911016464233398,-0.020870761945843697,0.2508566677570343,0.4758930206298828,-0.05328410863876343,0.16769999265670776,0.4411611557006836,-0.07311838865280151,0.10762046277523041,0.4312373995780945,-0.08602702617645264,0.3005271852016449,0.610901951789856,-0.060746099799871445,0.23082388937473297,0.505001425743103,-0.0887582078576088,0.14648674428462982,0.46776169538497925,-0.09774333238601685,0.08504536747932434,0.45277148485183716,-0.1016923263669014,0.25685322284698486,0.6303412318229675,-0.09759774804115295,0.21147747337818146,0.5457507371902466,-0.11775144934654236,0.15957462787628174,0.5074063539505005,-0.1221480518579483,0.11548278480768204,0.4860643446445465,-0.1222347617149353
8,0.16679757833480835,0.77448570728302,-8.776474942351342e-07,0.14373265206813812,0.6682507991790771,0.03810654953122139,0.15929462015628815,0.5910797715187073,0.03541538491845131,0.16733910143375397,0.5336201786994934,0.0176289863884449,0.1656736135482788,0.48598748445510864,-0.0027804714627563953,0.31709474325180054,0.5749403238296509,0.018083438277244568,0.30630457401275635,0.477148175239563,-0.018513783812522888,0.26601219177246094,0.43012726306915283,-0.04737090319395065,0.2209051549434662,0.397854745388031,-0.06289801746606827,0.3234856426715851,0.5910565257072449,-0.01992998644709587,0.2496359497308731,0.47570061683654785,-0.05282151326537132,0.16799619793891907,0.4410093426704407,-0.07385925948619843,0.10700783878564835,0.43027055263519287,-0.08778893202543259,0.30199146270751953,0.6101006269454956,-0.058043014258146286,0.23059231042861938,0.5041236877441406,-0.0863165482878685,0.1465483009815216,0.4678521156311035,-0.09658653289079666,0.08448249101638794,0.4527633786201477,-0.1014457494020462,0.25814637541770935,0.6286752820014954,-0.09318646788597107,0.21178139746189117,0.5449917912483215,-0.11370909214019775,0.15987946093082428,0.5073449611663818,-0.119476318359375,0.11530086398124695,0.4854894280433655,-0.12058733403682709
9,0.16455720365047455,0.7780076861381531,-9.123145900957752e-07,0.14409631490707397,0.6717680096626282,0.04357568174600601,0.15942271053791046,0.5938100814819336,0.043347857892513275,0.16490685939788818,0.5353877544403076,0.026530735194683075,0.1627664864063263,0.48654061555862427,0.006803789176046848,0.3147769272327423,0.5756788849830627,0.026593122631311417,0.30594056844711304,0.47961071133613586,-0.008140706457197666,0.2677158713340759,0.43215352296829224,-0.037060827016830444,0.22393333911895752,0.39857393503189087,-0.05331333354115486,0.3224104642868042,0.5918997526168823,-0.015129812993109226,0.24910598993301392,0.4769735336303711,-0.046862274408340454,0.1689714789390564,0.4418615996837616,-0.06854993849992752,0.10703042149543762,0.43198519945144653,-0.08301915228366852,0.3017973303794861,0.611677348613739,-0.056871335953474045,0.23073868453502655,0.5049070715904236,-0.08389700949192047,0.14824862778186798,0.4671878516674042,-0.09429121017456055,0.0858108252286911,0.4512578547000885,-0.09960296750068665,0.25899168848991394,0.6313061118125916,-0.09540260583162308,0.21232593059539795,0.5466742515563965,-0.1161704733967781,0.16126754879951477,0.5070836544036865,-0.12224740535020828,0.11632254719734192,0.4835013747215271,-0.12361599504947662
